Time resolution is 1 ps
-------------------------------------------------------------
Simulation Started...
Time		PC Writeback	Instruction	Halt
-------------------------------------------------------------
7255000		000000a4		00000000		0
7265000		00000000		00000000		0
7275000		00000000		00000000		0
7285000		000000b4		00000000		0
7295000		000000b8		00000000		0
7305000		00000000		00000000		0
7315000		00000000		00000000		0
7325000		00000028		00000000		0
7335000		0000002c		00000000		0
7345000		00000030		00000000		0
7355000		00000000		00000000		0
7365000		00000034		00000000		0
7375000		00000038		00000000		0
7385000		0000003c		00000000		0
7395000		00000040		00000000		0
7405000		00000000		00000000		0
7415000		00000000		00000000		0
7425000		00000200		00000000		0
7435000		00000204		00000000		0
7445000		00000208		00000000		0
7455000		0000020c		00000000		0
7465000		00000210		00000000		0
7475000		00000214		00000000		0
7485000		00000218		00000000		0
7495000		0000021c		00000000		0
7505000		00000000		00000000		0
7515000		00000000		00000000		0
7525000		00000044		00000000		0
7535000		00000000		00000000		0
7545000		00000048		00000000		0
7555000		0000004c		00000000		0
7565000		00000050		00000000		0
7575000		00000054		00000000		0
7585000		00000000		00000000		0
7595000		00000000		00000000		0
7605000		0000009c		00000000		0
7615000		000000a0		00000000		0
7625000		000000a4		00000000		0
7635000		00000000		00000000		0
7645000		00000000		00000000		0
7655000		000000b4		00000000		0
7665000		000000b8		00000000		0
7675000		00000000		00000000		0
7685000		00000000		00000000		0
7695000		00000028		00000000		0
7705000		0000002c		00000000		0
7715000		00000030		00000000		0
7725000		00000000		00000000		0
7735000		00000034		00000000		0
7745000		00000038		00000000		0
7755000		0000003c		00000000		0
7765000		00000040		00000000		0
7775000		00000000		00000000		0
7785000		00000000		00000000		0
7795000		00000200		00000000		0
7805000		00000204		00000000		0
7815000		00000208		00000000		0
7825000		0000020c		00000000		0
7835000		00000210		00000000		0
7845000		00000214		00000000		0
7855000		00000218		00000000		0
7865000		0000021c		00000000		0
7875000		00000000		00000000		0
7885000		00000000		00000000		0
7895000		00000044		00000000		0
7905000		00000000		00000000		0
7915000		00000048		00000000		0
7925000		0000004c		00000000		0
7935000		00000050		00000000		0
7945000		00000054		00000000		0
7955000		00000000		00000000		0
7965000		00000000		00000000		0
7975000		0000009c		00000000		0
7985000		000000a0		00000000		0
7995000		000000a4		00000000		0
8005000		00000000		00000000		0
8015000		00000000		00000000		0
